YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,2,5,DL,1073,N938DN,MSP,PDX,1130,1131.0,1.0,15.0,1146.0,234.0,222.0,201.0,1426,1307.0,6.0,1324,1313.0,-11.0,0,0,,,,,,
2015,10,7,3,WN,1027,N771SA,10721,13342,1555,1550.0,-5.0,17.0,1607.0,160.0,155.0,134.0,860,1721.0,4.0,1735,1725.0,-10.0,0,0,,,,,,
2015,2,15,7,DL,1724,N907DE,BDL,ATL,1812,1821.0,9.0,12.0,1833.0,172.0,162.0,126.0,859,2039.0,24.0,2104,2103.0,-1.0,0,0,,,,,,
2015,7,6,1,WN,758,N7727A,MSP,PHX,2025,2046.0,21.0,10.0,2056.0,195.0,202.0,182.0,1276,2158.0,10.0,2140,2208.0,28.0,0,0,,7.0,0.0,0.0,21.0,0.0
2015,2,1,7,UA,1676,N14704,SNA,EWR,825,820.0,-5.0,10.0,830.0,318.0,296.0,276.0,2434,1606.0,10.0,1643,1616.0,-27.0,0,0,,,,,,
2015,1,30,5,MQ,3527,N634MQ,PNS,MIA,1039,1038.0,-1.0,19.0,1057.0,103.0,110.0,83.0,530,1320.0,8.0,1322,1328.0,6.0,0,0,,,,,,
2015,5,25,1,HA,345,N477HA,HNL,LIH,1007,1002.0,-5.0,11.0,1013.0,38.0,39.0,22.0,102,1035.0,6.0,1045,1041.0,-4.0,0,0,,,,,,
2015,8,2,7,AS,137,N409AS,PDX,ANC,1250,1252.0,2.0,13.0,1305.0,215.0,215.0,198.0,1542,1523.0,4.0,1525,1527.0,2.0,0,0,,,,,,
2015,3,18,3,WN,455,N954WN,ATL,LAS,1340,1403.0,23.0,19.0,1422.0,280.0,251.0,227.0,1747,1509.0,5.0,1520,1514.0,-6.0,0,0,,,,,,
2015,6,15,1,B6,1479,N284JB,DCA,FLL,1240,1230.0,-10.0,15.0,1245.0,154.0,151.0,132.0,899,1457.0,4.0,1514,1501.0,-13.0,0,0,,,,,,
2015,8,10,1,EV,2605,N687JS,DFW,LAW,855,852.0,-3.0,9.0,901.0,56.0,42.0,31.0,140,932.0,2.0,951,934.0,-17.0,0,0,,,,,,
2015,6,27,6,DL,1752,N965AT,SAV,ATL,1300,1419.0,79.0,60.0,1519.0,79.0,109.0,37.0,214,1556.0,12.0,1419,1608.0,109.0,0,0,,101.0,0.0,5.0,3.0,0.0
2015,3,31,2,UA,1217,N75435,ORD,SEA,1907,2027.0,80.0,16.0,2043.0,277.0,256.0,233.0,1721,2236.0,7.0,2144,2243.0,59.0,0,0,,0.0,0.0,24.0,35.0,0.0
2015,6,2,2,OO,5261,N791SK,IAH,SAT,1256,1255.0,-1.0,19.0,1314.0,67.0,58.0,35.0,191,1349.0,4.0,1403,1353.0,-10.0,0,0,,,,,,
2015,6,11,4,US,1820,N123UW,CLT,RSW,2020,2017.0,-3.0,17.0,2034.0,112.0,105.0,84.0,600,2158.0,4.0,2212,2202.0,-10.0,0,0,,,,,,
2015,8,4,2,EV,5878,N11187,XNA,IAH,1126,1108.0,-18.0,12.0,1120.0,101.0,103.0,74.0,438,1234.0,17.0,1307,1251.0,-16.0,0,0,,,,,,
2015,3,14,6,MQ,3417,N909MQ,SPS,DFW,1810,1844.0,34.0,13.0,1857.0,47.0,53.0,32.0,113,1929.0,8.0,1857,1937.0,40.0,0,0,,6.0,0.0,25.0,9.0,0.0
2015,8,12,3,OO,4650,N8933B,SBN,DTW,555,548.0,-7.0,17.0,605.0,60.0,54.0,29.0,157,634.0,8.0,655,642.0,-13.0,0,0,,,,,,
2015,10,5,1,DL,1276,N919DL,11066,10397,1219,1216.0,-3.0,11.0,1227.0,101.0,91.0,73.0,447,1340.0,7.0,1400,1347.0,-13.0,0,0,,,,,,
2015,10,13,2,OO,6367,N751SK,11423,13930,2000,1950.0,-10.0,7.0,1957.0,85.0,75.0,49.0,299,2046.0,19.0,2125,2105.0,-20.0,0,0,,,,,,
2015,8,21,5,UA,1139,N28457,LAS,IAD,800,802.0,2.0,29.0,831.0,276.0,273.0,237.0,2065,1528.0,7.0,1536,1535.0,-1.0,0,0,,,,,,
2015,2,20,5,VX,964,N848VA,SFO,SAN,2050,2049.0,-1.0,7.0,2056.0,85.0,82.0,70.0,447,2206.0,5.0,2215,2211.0,-4.0,0,0,,,,,,
2015,4,14,2,B6,795,N583JB,JFK,AUS,836,828.0,-8.0,23.0,851.0,264.0,250.0,224.0,1521,1135.0,3.0,1200,1138.0,-22.0,0,0,,,,,,
2015,7,21,2,WN,4841,N8613K,FLL,MDW,1035,1035.0,0.0,16.0,1051.0,190.0,181.0,159.0,1167,1230.0,6.0,1245,1236.0,-9.0,0,0,,,,,,
2015,1,27,2,OO,4540,N616QX,SFO,SLC,1023,1146.0,83.0,22.0,1208.0,109.0,106.0,79.0,599,1427.0,5.0,1312,1432.0,80.0,0,0,,0.0,0.0,0.0,80.0,0.0
2015,10,26,1,UA,212,N510UA,14771,11618,600,557.0,-3.0,19.0,616.0,322.0,311.0,286.0,2565,1402.0,6.0,1422,1408.0,-14.0,0,0,,,,,,
2015,2,20,5,DL,1440,N752AT,SLC,LAX,1511,1511.0,0.0,15.0,1526.0,114.0,115.0,91.0,590,1557.0,9.0,1605,1606.0,1.0,0,0,,,,,,
2015,4,24,5,EV,4743,N15973,ORD,FSD,1940,1935.0,-5.0,30.0,2005.0,104.0,111.0,75.0,462,2120.0,6.0,2124,2126.0,2.0,0,0,,,,,,
2015,9,3,4,AA,731,N768US,CLT,MIA,1805,1808.0,3.0,24.0,1832.0,125.0,120.0,90.0,650,2002.0,6.0,2010,2008.0,-2.0,0,0,,,,,,
2015,3,15,7,B6,1466,N306JB,FLL,BUF,2013,2022.0,9.0,22.0,2044.0,177.0,190.0,164.0,1165,2328.0,4.0,2310,2332.0,22.0,0,0,,13.0,0.0,9.0,0.0,0.0
2015,5,18,1,DL,851,N323US,ELP,ATL,600,558.0,-2.0,8.0,606.0,180.0,171.0,154.0,1282,1040.0,9.0,1100,1049.0,-11.0,0,0,,,,,,
2015,4,24,5,OO,4723,N616QX,SLC,LGB,1650,1649.0,-1.0,18.0,1707.0,120.0,114.0,93.0,588,1740.0,3.0,1750,1743.0,-7.0,0,0,,,,,,
2015,8,22,6,F9,787,N919FR,DEN,PDX,745,740.0,-5.0,9.0,749.0,154.0,161.0,145.0,991,914.0,7.0,919,921.0,2.0,0,0,,,,,,
2015,10,2,5,WN,2826,N940WN,12889,14831,1535,1530.0,-5.0,12.0,1542.0,85.0,74.0,59.0,386,1641.0,3.0,1700,1644.0,-16.0,0,0,,,,,,
2015,2,10,2,UA,717,N840UA,AUS,ORD,1429,1418.0,-11.0,16.0,1434.0,161.0,159.0,126.0,978,1640.0,17.0,1710,1657.0,-13.0,0,0,,,,,,
2015,7,22,3,DL,2021,N325US,DTW,PHX,1740,1745.0,5.0,17.0,1802.0,248.0,245.0,225.0,1671,1847.0,3.0,1848,1850.0,2.0,0,0,,,,,,
2015,3,25,3,EV,5449,N741EV,ELM,DTW,1535,1543.0,8.0,9.0,1552.0,80.0,73.0,59.0,332,1651.0,5.0,1655,1656.0,1.0,0,0,,,,,,
2015,4,20,1,MQ,3648,N843MQ,CMH,ORD,732,727.0,-5.0,29.0,756.0,98.0,97.0,55.0,296,751.0,13.0,810,804.0,-6.0,0,0,,,,,,
2015,5,10,7,WN,1277,N450WN,SDF,MDW,2040,2036.0,-4.0,6.0,2042.0,70.0,56.0,47.0,271,2029.0,3.0,2050,2032.0,-18.0,0,0,,,,,,
2015,10,6,2,WN,277,N563WN,13232,12451,1440,1437.0,-3.0,11.0,1448.0,130.0,122.0,105.0,849,1733.0,6.0,1750,1739.0,-11.0,0,0,,,,,,
2015,3,14,6,AA,2316,N3KJAA,STX,MIA,820,821.0,1.0,15.0,836.0,189.0,179.0,149.0,1139,1105.0,15.0,1129,1120.0,-9.0,0,0,,,,,,
2015,11,24,2,EV,4204,N14188,EWR,OKC,2004,2003.0,-1.0,25.0,2028.0,239.0,225.0,193.0,1325,2241.0,7.0,2303,2248.0,-15.0,0,0,,,,,,
2015,3,7,6,OO,4495,N821SK,GEG,SLC,1317,1308.0,-9.0,17.0,1325.0,95.0,99.0,72.0,546,1537.0,10.0,1552,1547.0,-5.0,0,0,,,,,,
2015,3,21,6,UA,1149,N76516,MTJ,EWR,1324,1320.0,-4.0,14.0,1334.0,251.0,235.0,203.0,1795,1857.0,18.0,1935,1915.0,-20.0,0,0,,,,,,
2015,11,2,1,NK,326,N635NK,LAX,IAH,1605,1620.0,15.0,8.0,1628.0,190.0,229.0,163.0,1379,2111.0,58.0,2115,2209.0,54.0,0,0,,54.0,0.0,0.0,0.0,0.0
2015,10,22,4,AA,1998,N723UW,14307,11057,1915,1921.0,6.0,10.0,1931.0,128.0,125.0,108.0,683,2119.0,7.0,2123,2126.0,3.0,0,0,,,,,,
2015,11,3,2,WN,1560,N457WN,BWI,BHM,835,853.0,18.0,15.0,908.0,140.0,115.0,98.0,682,946.0,2.0,955,948.0,-7.0,0,0,,,,,,
2015,3,2,1,UA,1123,N78509,IAH,SNA,1523,1559.0,36.0,16.0,1615.0,222.0,221.0,200.0,1346,1735.0,5.0,1705,1740.0,35.0,0,0,,0.0,0.0,25.0,10.0,0.0
2015,8,10,1,MQ,3383,N6EAMQ,ATL,LGA,935,1054.0,79.0,26.0,1120.0,145.0,139.0,107.0,762,1307.0,6.0,1200,1313.0,73.0,0,0,,0.0,0.0,3.0,70.0,0.0
2015,4,2,4,EV,6138,N13997,ORD,OKC,910,914.0,4.0,21.0,935.0,141.0,133.0,106.0,693,1121.0,6.0,1131,1127.0,-4.0,0,0,,,,,,
2015,3,28,6,WN,2363,N958WN,MCO,BUF,1635,1703.0,28.0,10.0,1713.0,155.0,141.0,128.0,1011,1921.0,3.0,1910,1924.0,14.0,0,0,,,,,,
2015,10,5,1,DL,1530,N365NW,13487,12889,705,700.0,-5.0,17.0,717.0,202.0,204.0,180.0,1299,817.0,7.0,827,824.0,-3.0,0,0,,,,,,
2015,6,13,6,DL,2597,N917DN,ATL,CLT,1235,1231.0,-4.0,28.0,1259.0,73.0,78.0,42.0,226,1341.0,8.0,1348,1349.0,1.0,0,0,,,,,,
2015,6,7,7,DL,2330,N924DL,ATL,TPA,1245,1239.0,-6.0,17.0,1256.0,85.0,80.0,58.0,406,1354.0,5.0,1410,1359.0,-11.0,0,0,,,,,,
2015,6,4,4,WN,2762,N655WN,BWI,PBI,820,820.0,0.0,40.0,900.0,150.0,166.0,121.0,883,1101.0,5.0,1050,1106.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,4,15,3,US,2143,N945UW,DCA,LGA,1300,1254.0,-6.0,17.0,1311.0,89.0,74.0,44.0,214,1355.0,13.0,1429,1408.0,-21.0,0,0,,,,,,
2015,3,27,5,AA,1031,N438AA,PIT,DFW,1806,1814.0,8.0,10.0,1824.0,199.0,161.0,144.0,1067,1948.0,7.0,2025,1955.0,-30.0,0,0,,,,,,
2015,12,17,4,HA,26,N382HA,HNL,PDX,1525,1521.0,-4.0,16.0,1537.0,335.0,308.0,286.0,2603,2223.0,6.0,2300,2229.0,-31.0,0,0,,,,,,
2015,6,23,2,WN,232,N397SW,DEN,PDX,2215,2317.0,62.0,14.0,2331.0,160.0,158.0,136.0,991,47.0,8.0,2355,55.0,60.0,0,0,,0.0,0.0,0.0,60.0,0.0
2015,7,20,1,EV,4466,N16987,IAH,MCI,1440,1443.0,3.0,17.0,1500.0,126.0,117.0,91.0,643,1631.0,9.0,1646,1640.0,-6.0,0,0,,,,,,
2015,1,6,2,OO,6355,N783SK,ORD,DFW,1720,1758.0,38.0,18.0,1816.0,155.0,139.0,114.0,802,2010.0,7.0,1955,2017.0,22.0,0,0,,0.0,0.0,0.0,16.0,6.0
2015,7,14,2,B6,61,N627JB,BOS,SJU,845,902.0,17.0,17.0,919.0,239.0,239.0,217.0,1674,1256.0,5.0,1244,1301.0,17.0,0,0,,0.0,0.0,17.0,0.0,0.0
2015,4,24,5,EV,5014,N839AS,ELM,DTW,930,923.0,-7.0,14.0,937.0,80.0,81.0,60.0,332,1037.0,7.0,1050,1044.0,-6.0,0,0,,,,,,
2015,7,16,4,MQ,3521,N825MQ,LGA,GSO,1705,1745.0,40.0,19.0,1804.0,109.0,93.0,70.0,461,1914.0,4.0,1854,1918.0,24.0,0,0,,0.0,0.0,0.0,24.0,0.0
2015,9,12,6,EV,4524,N12167,LFT,IAH,650,753.0,63.0,11.0,804.0,68.0,67.0,46.0,201,850.0,10.0,758,900.0,62.0,0,0,,0.0,0.0,62.0,0.0,0.0
2015,6,7,7,DL,1925,N920DN,ATL,BWI,726,725.0,-1.0,12.0,737.0,112.0,106.0,87.0,577,904.0,7.0,918,911.0,-7.0,0,0,,,,,,
2015,8,2,7,OO,6470,N702BR,LAX,SLC,1900,2039.0,99.0,17.0,2056.0,110.0,106.0,86.0,590,2322.0,3.0,2150,2325.0,95.0,0,0,,0.0,0.0,45.0,50.0,0.0
2015,3,15,7,WN,689,N7719A,EWR,MDW,1205,1200.0,-5.0,13.0,1213.0,145.0,137.0,104.0,711,1257.0,20.0,1330,1317.0,-13.0,0,0,,,,,,
2015,9,13,7,EV,3925,N13566,BTR,IAH,1710,1656.0,-14.0,10.0,1706.0,72.0,76.0,51.0,253,1757.0,15.0,1822,1812.0,-10.0,0,0,,,,,,
2015,4,20,1,WN,52,N246LV,TUL,MDW,1010,1003.0,-7.0,11.0,1014.0,100.0,92.0,78.0,583,1132.0,3.0,1150,1135.0,-15.0,0,0,,,,,,
2015,8,29,6,EV,2622,N909EV,DFW,BTR,810,809.0,-1.0,16.0,825.0,77.0,77.0,57.0,383,922.0,4.0,927,926.0,-1.0,0,0,,,,,,
2015,5,20,3,B6,915,N923JB,JFK,SFO,1630,1651.0,21.0,25.0,1716.0,407.0,397.0,365.0,2586,2021.0,7.0,2017,2028.0,11.0,0,0,,,,,,
2015,11,21,6,F9,1040,N919FR,CVG,RSW,1305,1301.0,-4.0,10.0,1311.0,130.0,139.0,122.0,879,1513.0,7.0,1515,1520.0,5.0,0,0,,,,,,
2015,1,2,5,HA,334,N476HA,HNL,OGG,1522,1540.0,18.0,18.0,1558.0,37.0,50.0,23.0,100,1621.0,9.0,1559,1630.0,31.0,0,0,,0.0,0.0,16.0,15.0,0.0
2015,10,16,5,EV,5798,N13553,14814,12266,1514,1504.0,-10.0,14.0,1518.0,66.0,63.0,39.0,192,1557.0,10.0,1620,1607.0,-13.0,0,0,,,,,,
2015,4,28,2,DL,2006,N911DE,DTW,BNA,1215,1213.0,-2.0,12.0,1225.0,98.0,87.0,70.0,456,1235.0,5.0,1253,1240.0,-13.0,0,0,,,,,,
2015,3,26,4,DL,1285,N911DA,ATL,PBI,1935,1930.0,-5.0,31.0,2001.0,112.0,119.0,83.0,545,2124.0,5.0,2127,2129.0,2.0,0,0,,,,,,
2015,8,7,5,AS,300,N563AS,SEA,SFO,2140,2154.0,14.0,15.0,2209.0,129.0,126.0,102.0,679,2351.0,9.0,2349,2400.0,11.0,0,0,,,,,,
2015,7,11,6,OO,3006,N899SK,SBA,PHX,955,954.0,-1.0,10.0,1004.0,90.0,82.0,66.0,455,1110.0,6.0,1125,1116.0,-9.0,0,0,,,,,,
2015,12,23,3,AA,2433,N882AA,SFO,DFW,648,659.0,11.0,15.0,714.0,212.0,192.0,164.0,1464,1158.0,13.0,1220,1211.0,-9.0,0,0,,,,,,
2015,8,2,7,HA,3,N388HA,LAX,HNL,940,1019.0,39.0,11.0,1030.0,365.0,334.0,319.0,2556,1249.0,4.0,1245,1253.0,8.0,0,0,,,,,,
2015,2,9,1,OO,4990,N718SK,CVG,IAH,1511,1502.0,-9.0,26.0,1528.0,163.0,163.0,121.0,871,1629.0,16.0,1654,1645.0,-9.0,0,0,,,,,,
2015,9,8,2,WN,3171,N665WN,SAN,OAK,650,651.0,1.0,15.0,706.0,90.0,87.0,66.0,446,812.0,6.0,820,818.0,-2.0,0,0,,,,,,
2015,10,26,1,HA,3,N392HA,12892,12173,940,953.0,13.0,9.0,1002.0,360.0,349.0,335.0,2556,1237.0,5.0,1240,1242.0,2.0,0,0,,,,,,
2015,7,1,3,UA,1248,N39728,DCA,ORD,1644,1649.0,5.0,11.0,1700.0,132.0,116.0,94.0,612,1734.0,11.0,1756,1745.0,-11.0,0,0,,,,,,
2015,10,2,5,DL,1745,N945DN,14893,13487,700,655.0,-5.0,12.0,707.0,208.0,195.0,180.0,1517,1207.0,3.0,1228,1210.0,-18.0,0,0,,,,,,
2015,1,22,4,DL,72,N3731T,LAS,ATL,845,844.0,-1.0,13.0,857.0,228.0,215.0,193.0,1747,1510.0,9.0,1533,1519.0,-14.0,0,0,,,,,,
2015,4,26,7,AA,313,N3KJAA,MIA,DTW,950,950.0,0.0,18.0,1008.0,196.0,188.0,161.0,1145,1249.0,9.0,1306,1258.0,-8.0,0,0,,,,,,
2015,6,15,1,UA,562,N808UA,CLE,DEN,1651,1720.0,29.0,7.0,1727.0,199.0,182.0,170.0,1201,1817.0,5.0,1810,1822.0,12.0,0,0,,,,,,
2015,6,24,3,WN,4540,N489WN,ATL,MCO,1130,1146.0,16.0,11.0,1157.0,90.0,78.0,60.0,404,1257.0,7.0,1300,1304.0,4.0,0,0,,,,,,
2015,1,4,7,DL,771,N943DL,MKE,ATL,600,559.0,-1.0,80.0,719.0,130.0,199.0,111.0,669,1010.0,8.0,910,1018.0,68.0,0,0,,68.0,0.0,0.0,0.0,0.0
2015,11,15,7,OO,5558,N783SK,IAH,TUL,1736,1754.0,18.0,28.0,1822.0,90.0,98.0,66.0,429,1928.0,4.0,1906,1932.0,26.0,0,0,,8.0,0.0,1.0,17.0,0.0
2015,3,9,1,UA,612,N827UA,BOS,EWR,1307,1305.0,-2.0,29.0,1334.0,90.0,91.0,53.0,200,1427.0,9.0,1437,1436.0,-1.0,0,0,,,,,,
2015,11,14,6,F9,163,N924FR,MSN,DEN,1855,1835.0,-20.0,10.0,1845.0,144.0,160.0,116.0,826,1941.0,34.0,2019,2015.0,-4.0,0,0,,,,,,
2015,1,5,1,MQ,3205,N642MQ,SAV,DFW,620,618.0,-2.0,18.0,636.0,185.0,217.0,165.0,925,821.0,34.0,825,855.0,30.0,0,0,,30.0,0.0,0.0,0.0,0.0
2015,4,18,6,MQ,3206,N654MQ,ROW,DFW,1600,1635.0,35.0,11.0,1646.0,91.0,128.0,110.0,435,1936.0,7.0,1831,1943.0,72.0,0,0,,37.0,0.0,0.0,2.0,33.0
2015,3,25,3,UA,730,N811UA,MSP,ORD,1758,1830.0,32.0,20.0,1850.0,91.0,90.0,60.0,334,1950.0,10.0,1929,2000.0,31.0,0,0,,0.0,0.0,12.0,19.0,0.0
2015,9,5,6,MQ,3567,N836MQ,AEX,DFW,620,618.0,-2.0,10.0,628.0,73.0,75.0,49.0,285,717.0,16.0,733,733.0,0.0,0,0,,,,,,
2015,10,13,2,HA,3,N386HA,12892,12173,940,936.0,-4.0,12.0,948.0,360.0,344.0,326.0,2556,1214.0,6.0,1240,1220.0,-20.0,0,0,,,,,,
2015,11,16,1,B6,531,N509JB,SLC,LGB,1851,1849.0,-2.0,10.0,1859.0,109.0,91.0,76.0,588,1915.0,5.0,1940,1920.0,-20.0,0,0,,,,,,
2015,12,2,3,WN,1325,N959WN,LAS,SAN,1905,1901.0,-4.0,8.0,1909.0,65.0,60.0,49.0,258,1958.0,3.0,2010,2001.0,-9.0,0,0,,,,,,
2015,5,30,6,WN,3494,N606SW,AUS,MCO,1605,1828.0,143.0,8.0,1836.0,150.0,154.0,135.0,994,2151.0,11.0,1935,2202.0,147.0,0,0,,4.0,0.0,127.0,16.0,0.0
2015,9,21,1,UA,316,N489UA,IAH,LAX,1128,1118.0,-10.0,24.0,1142.0,220.0,215.0,183.0,1379,1245.0,8.0,1308,1253.0,-15.0,0,0,,,,,,
2015,9,9,3,WN,3147,N554WN,DAL,SAT,1440,1439.0,-1.0,9.0,1448.0,60.0,58.0,46.0,248,1534.0,3.0,1540,1537.0,-3.0,0,0,,,,,,
2015,1,14,3,AA,1688,N3LXAA,DFW,DCA,750,747.0,-3.0,14.0,801.0,161.0,158.0,141.0,1192,1122.0,3.0,1131,1125.0,-6.0,0,0,,,,,,
2015,10,19,1,WN,2465,N372SW,14893,14057,1220,1218.0,-2.0,10.0,1228.0,85.0,87.0,73.0,479,1341.0,4.0,1345,1345.0,0.0,0,0,,,,,,
2015,10,23,5,OO,5534,N787SK,11267,11292,2024,2018.0,-6.0,12.0,2030.0,180.0,183.0,163.0,1085,2113.0,8.0,2124,2121.0,-3.0,0,0,,,,,,
2015,11,11,3,WN,1262,N439WN,SFO,SNA,1020,1018.0,-2.0,6.0,1024.0,85.0,72.0,62.0,372,1126.0,4.0,1145,1130.0,-15.0,0,0,,,,,,
2015,9,29,2,WN,2632,N918WN,SEA,SJC,1850,1846.0,-4.0,20.0,1906.0,125.0,131.0,107.0,697,2053.0,4.0,2055,2057.0,2.0,0,0,,,,,,
2015,11,22,7,AA,2135,N945UW,LGA,DCA,1400,1359.0,-1.0,18.0,1417.0,84.0,70.0,50.0,214,1507.0,2.0,1524,1509.0,-15.0,0,0,,,,,,
2015,7,27,1,OO,6403,N792SK,SFO,PHX,910,919.0,9.0,26.0,945.0,128.0,117.0,87.0,651,1112.0,4.0,1118,1116.0,-2.0,0,0,,,,,,
2015,7,14,2,WN,4027,N556WN,RNO,LAX,2005,2013.0,8.0,28.0,2041.0,90.0,97.0,64.0,391,2145.0,5.0,2135,2150.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,11,12,4,EV,4405,N16170,BTR,IAH,1717,1713.0,-4.0,9.0,1722.0,78.0,64.0,48.0,253,1810.0,7.0,1835,1817.0,-18.0,0,0,,,,,,
2015,6,8,1,AA,1285,N027AA,MSY,DFW,1400,1414.0,14.0,15.0,1429.0,95.0,97.0,68.0,447,1537.0,14.0,1535,1551.0,16.0,0,0,,2.0,0.0,0.0,14.0,0.0
2015,6,27,6,WN,1055,N280WN,OKC,BWI,655,653.0,-2.0,9.0,702.0,170.0,154.0,138.0,1180,1020.0,7.0,1045,1027.0,-18.0,0,0,,,,,,
2015,11,30,1,WN,1505,N908WN,DEN,MDW,630,642.0,12.0,26.0,708.0,140.0,140.0,110.0,895,958.0,4.0,950,1002.0,12.0,0,0,,,,,,
2015,4,20,1,WN,2853,N936WN,PHX,SFO,1215,1223.0,8.0,28.0,1251.0,125.0,133.0,96.0,651,1427.0,9.0,1420,1436.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,10,19,1,EV,5411,N917EV,10208,10397,1700,1658.0,-2.0,11.0,1709.0,55.0,48.0,33.0,143,1742.0,4.0,1755,1746.0,-9.0,0,0,,,,,,
2015,11,1,7,MQ,3415,N656MQ,CMH,ORD,1443,1436.0,-7.0,23.0,1459.0,91.0,84.0,52.0,296,1451.0,9.0,1514,1500.0,-14.0,0,0,,,,,,
2015,11,8,7,AA,1986,N701UW,PHL,MSP,1815,1834.0,19.0,23.0,1857.0,188.0,160.0,132.0,980,2009.0,5.0,2023,2014.0,-9.0,0,0,,,,,,
2015,4,17,5,B6,678,N715JB,JAX,JFK,1128,1123.0,-5.0,20.0,1143.0,151.0,148.0,118.0,828,1341.0,10.0,1359,1351.0,-8.0,0,0,,,,,,
2015,1,25,7,US,470,N568UW,CLT,SAN,1815,1814.0,-1.0,27.0,1841.0,321.0,293.0,263.0,2077,2004.0,3.0,2036,2007.0,-29.0,0,0,,,,,,
2015,7,26,7,B6,1192,N283JB,ACK,JFK,1247,1253.0,6.0,20.0,1313.0,71.0,67.0,37.0,199,1350.0,10.0,1358,1400.0,2.0,0,0,,,,,,
2015,4,7,2,DL,1810,N995DL,DFW,ATL,1830,1827.0,-3.0,14.0,1841.0,125.0,125.0,98.0,731,2119.0,13.0,2135,2132.0,-3.0,0,0,,,,,,
2015,10,2,5,MQ,3340,N502MQ,11298,15919,2010,2008.0,-2.0,19.0,2027.0,73.0,68.0,43.0,280,2110.0,6.0,2123,2116.0,-7.0,0,0,,,,,,
2015,2,26,4,B6,917,N607JB,BOS,JFK,545,543.0,-2.0,50.0,633.0,77.0,120.0,54.0,187,727.0,16.0,702,743.0,41.0,0,0,,41.0,0.0,0.0,0.0,0.0
2015,2,21,6,US,1854,N583UW,CLT,RDU,2245,2240.0,-5.0,12.0,2252.0,50.0,46.0,31.0,130,2323.0,3.0,2335,2326.0,-9.0,0,0,,,,,,
2015,3,2,1,DL,1166,N655DL,ATL,DTW,1641,1645.0,4.0,16.0,1701.0,119.0,122.0,99.0,594,1840.0,7.0,1840,1847.0,7.0,0,0,,,,,,
2015,12,9,3,AA,1753,N103US,CLT,JAX,1145,1138.0,-7.0,37.0,1215.0,86.0,96.0,52.0,328,1307.0,7.0,1311,1314.0,3.0,0,0,,,,,,
2015,12,30,3,MQ,3291,N813MQ,SPS,DFW,1030,1019.0,-11.0,7.0,1026.0,56.0,53.0,30.0,113,1056.0,16.0,1126,1112.0,-14.0,0,0,,,,,,
2015,5,22,5,OO,6478,N975SW,DEN,BIS,1422,1418.0,-4.0,15.0,1433.0,97.0,92.0,71.0,516,1644.0,6.0,1659,1650.0,-9.0,0,0,,,,,,
2015,7,2,4,EV,4108,N13161,ORD,DSM,1556,1555.0,-1.0,25.0,1620.0,84.0,79.0,47.0,299,1707.0,7.0,1720,1714.0,-6.0,0,0,,,,,,
2015,12,2,3,NK,293,N519NK,PDX,LAS,1906,1905.0,-1.0,9.0,1914.0,122.0,120.0,105.0,763,2059.0,6.0,2108,2105.0,-3.0,0,0,,,,,,
2015,4,26,7,WN,167,N7706A,MKE,DEN,1310,1307.0,-3.0,12.0,1319.0,160.0,149.0,130.0,896,1429.0,7.0,1450,1436.0,-14.0,0,0,,,,,,
2015,5,28,4,AA,1101,N597AA,DFW,ABQ,1505,1500.0,-5.0,16.0,1516.0,114.0,112.0,90.0,569,1546.0,6.0,1559,1552.0,-7.0,0,0,,,,,,
2015,3,24,2,DL,899,N618DL,PHX,MSP,1555,1551.0,-4.0,14.0,1605.0,182.0,167.0,151.0,1276,2036.0,2.0,2057,2038.0,-19.0,0,0,,,,,,
2015,6,26,5,EV,4424,N19554,EWR,RDU,811,804.0,-7.0,31.0,835.0,98.0,106.0,67.0,416,942.0,8.0,949,950.0,1.0,0,0,,,,,,
2015,11,24,2,OO,4536,N800SK,BOI,SLC,1150,1146.0,-4.0,14.0,1200.0,69.0,66.0,47.0,290,1247.0,5.0,1259,1252.0,-7.0,0,0,,,,,,
2015,7,9,4,WN,1083,N225WN,HOU,LAX,530,526.0,-4.0,6.0,532.0,205.0,222.0,191.0,1390,643.0,25.0,655,708.0,13.0,0,0,,,,,,
2015,6,28,7,WN,2604,N8609A,MKE,LAX,1540,1535.0,-5.0,10.0,1545.0,260.0,241.0,217.0,1756,1722.0,14.0,1800,1736.0,-24.0,0,0,,,,,,
2015,9,11,5,WN,155,N438WN,BHM,TPA,955,951.0,-4.0,10.0,1001.0,85.0,78.0,63.0,459,1204.0,5.0,1220,1209.0,-11.0,0,0,,,,,,
